FSN,Animal_Name,Animal_Count,Animal_Distance,Keep_Inside_House,Days_Inside_House
56970,Buffaloes,2,3,0,-1
56973,Cows/Oxen,2,10,0,-1
56974,Cows/Oxen,2,2,1,365
56976,Cows/Oxen,2,6,0,-1
56976,Goats,3,2,0,-1
56977,Cows/Oxen,3,5,0,-1
56978,Cows/Oxen,1,6,0,-1
56978,Buffaloes,2,7,0,-1
56979,Goats,2,3,1,365
56979,"Poultry (chickens, ducks, pigeon)",2,3,1,365
56981,Goats,1,3,1,365
56982,Cows/Oxen,3,50,0,-1
56982,Goats,2,3,0,-1
56983,Cows/Oxen,2,2,1,150
56983,Goats,2,2,1,180
56986,Buffaloes,2,8,0,-1
56988,Cows/Oxen,1,7,0,-1
56988,Buffaloes,2,7,0,-1
56989,Cows/Oxen,1,2,1,90
56989,Buffaloes,1,2,1,120
56990,Cows/Oxen,1,2,0,-1
56990,Goats,1,0,1,365
56991,Cows/Oxen,1,1,0,-1
56994,Cows/Oxen,2,20,0,-1
56994,Buffaloes,1,20,0,-1
56996,Goats,3,0,1,365
56997,Cows/Oxen,1,3,0,-1
56999,Buffaloes,2,2,0,-1
57002,Buffaloes,1,3,0,-1
57002,Goats,1,1,0,-1
57004,Cows/Oxen,2,1,0,-1
57008,Cows/Oxen,2,8,0,-1
57010,Cows/Oxen,1,6,0,-1
57020,Goats,4,0,1,365
57023,Cows/Oxen,2,5,0,-1
57026,Goats,1,0,1,365
57028,Cows/Oxen,2,5,0,-1
57029,Cows/Oxen,2,100,0,-1
57030,"Poultry (chickens, ducks, pigeon)",3,0,1,365
57032,Cows/Oxen,1,100,0,-1
57033,Buffaloes,2,5,0,-1
57036,Cows/Oxen,2,10,0,-1
57039,Goats,1,0,1,365
57040,Buffaloes,2,10,0,-1
57041,Buffaloes,2,1,0,-1
57042,Cows/Oxen,3,6,0,-1
57042,Goats,5,6,0,-1
57045,Cows/Oxen,1,10,0,-1
57046,Goats,6,8,0,-1
57048,Cows/Oxen,4,7,0,-1
57050,Cows/Oxen,2,8,0,-1
57055,Cows/Oxen,2,9,0,-1
57056,Buffaloes,3,80,0,-1
57057,Cows/Oxen,2,5,0,-1
57057,Buffaloes,1,8,0,-1
57058,Cows/Oxen,2,10,0,-1
57058,Buffaloes,2,10,0,-1
57066,Cows/Oxen,5,50,0,-1
57070,Cows/Oxen,1,100,0,-1
57071,Cows/Oxen,1,30,0,-1
57071,Buffaloes,2,30,0,-1
57072,Cows/Oxen,6,30,0,-1
57076,Cows/Oxen,3,40,0,-1
57079,Cows/Oxen,2,12,0,-1
57086,Cows/Oxen,2,3,0,-1
57087,Cows/Oxen,1,4,0,-1
57090,Cows/Oxen,6,10,0,-1
57092,Cows/Oxen,4,6,0,-1
57093,Cows/Oxen,3,12,0,-1
57094,Cows/Oxen,3,12,0,-1
57096,Cows/Oxen,2,20,0,-1
57097,Cows/Oxen,3,20,0,-1
57098,Cows/Oxen,2,300,0,-1
57102,Cows/Oxen,3,500,0,-1
57104,Cows/Oxen,2,10,0,-1
57105,Cows/Oxen,4,10,0,-1
57110,Cows/Oxen,3,15,0,-1
57111,Cows/Oxen,3,15,0,-1
57112,Cows/Oxen,3,7,0,-1
57112,Goats,3,5,0,-1
57113,Cows/Oxen,1,30,0,-1
57113,Buffaloes,2,30,0,-1
57119,Cows/Oxen,2,5,0,-1
57123,Cows/Oxen,2,100,0,-1
57126,Cows/Oxen,1,5,0,-1
57127,Cows/Oxen,2,3,0,-1
57130,Cows/Oxen,2,2,0,-1
57131,Cows/Oxen,1,3,0,-1
57134,Cows/Oxen,1,100,0,-1
57135,Cows/Oxen,2,15,0,-1
57139,Cows/Oxen,3,9,0,-1
57140,Cows/Oxen,2,5,0,-1
57144,Buffaloes,1,1,0,-1
57152,Cows/Oxen,6,100,0,-1
57152,Buffaloes,2,100,0,-1
57153,Cows/Oxen,8,100,0,-1
57157,Cows/Oxen,2,5,0,-1
57158,Cows/Oxen,2,3,0,-1
57159,Buffaloes,1,5,1,90
57160,Buffaloes,1,10,0,-1
57161,Cows/Oxen,2,5,0,-1
57163,Cows/Oxen,2,1,0,-1
57164,Cows/Oxen,1,100,0,-1
57164,Buffaloes,2,100,0,-1
57165,Buffaloes,2,25,0,-1
57166,Cows/Oxen,3,15,0,-1
57172,Buffaloes,2,15,0,-1
57173,Cows/Oxen,2,3,0,-1
57175,Cows/Oxen,1,8,0,-1
57179,Cows/Oxen,1,6,0,-1
57182,Cows/Oxen,1,4,0,-1
57183,Cows/Oxen,1,3,0,-1
57183,Buffaloes,1,3,0,-1
57185,Cows/Oxen,1,2,1,160
57187,Cows/Oxen,1,3,1,150
57189,Cows/Oxen,1,3,0,-1
57189,Buffaloes,1,3,0,-1
57191,Cows/Oxen,2,4,0,-1
57192,Cows/Oxen,2,3,0,-1
57197,Goats,4,0,1,365
57198,Cows/Oxen,1,5,0,-1
57198,Goats,3,3,0,-1
57199,Goats,3,0,1,365
57202,Buffaloes,2,4,0,-1
57202,Goats,2,3,0,-1
57204,Buffaloes,1,3,0,-1
57204,Goats,3,0,1,365
57206,Goats,3,0,1,365
57210,Cows/Oxen,2,500,0,-1
57210,Goats,1,5,1,180
57214,Cows/Oxen,1,10,0,-1
57215,Goats,1,6,0,-1
57217,Cows/Oxen,2,2,0,-1
57217,Buffaloes,2,3,0,-1
57220,Cows/Oxen,1,8,0,-1
57220,Goats,2,0,1,365
57221,Buffaloes,1,7,0,-1
57228,Buffaloes,1,1,1,90
57229,Buffaloes,2,2,0,-1
57230,Cows/Oxen,1,3,1,90
57230,Goats,2,0,1,365
57230,"Poultry (chickens, ducks, pigeon)",2,0,1,120
57232,Goats,1,2,1,180
57235,"Poultry (chickens, ducks, pigeon)",4,0,1,120
57238,Cows/Oxen,2,3,0,-1
57239,Buffaloes,1,10,0,-1
57241,Buffaloes,1,20,0,-1
57242,"Poultry (chickens, ducks, pigeon)",2,0,1,30
57243,Cows/Oxen,1,1,1,90
57243,Goats,1,6,1,180
57245,Goats,1,0,1,365
57247,Cows/Oxen,2,5,0,-1
57251,Buffaloes,2,5,0,-1
57251,Goats,1,0,1,365
57253,Cows/Oxen,2,3,0,-1
57254,Cows/Oxen,1,5,0,-1
57255,Cows/Oxen,1,5,0,-1
57256,Cows/Oxen,1,5,0,-1
57257,Buffaloes,1,10,0,-1
57259,Cows/Oxen,1,3,0,-1
57260,Goats,1,0,1,365
57265,Cows/Oxen,1,2,0,-1
57267,Cows/Oxen,1,5,0,-1
57268,Cows/Oxen,1,10,0,-1
57269,Buffaloes,2,200,0,-1
57270,Cows/Oxen,1,50,0,-1
57271,Cows/Oxen,1,0,1,365
57272,Cows/Oxen,1,200,0,-1
57276,Cows/Oxen,2,15,0,-1
57280,"Poultry (chickens, ducks, pigeon)",2,0,1,365
57281,Buffaloes,1,7,0,-1
57283,Buffaloes,3,15,0,-1
57284,Buffaloes,1,20,0,-1
57285,Buffaloes,1,10,1,180
57285,Goats,1,0,1,365
57286,Cows/Oxen,1,6,1,180
57286,Buffaloes,2,6,1,180
57287,Buffaloes,1,20,0,-1
57287,"Poultry (chickens, ducks, pigeon)",5,0,1,365
57288,Cows/Oxen,2,20,0,-1
57294,Goats,4,0,1,365
57296,Cows/Oxen,1,0,1,365
57304,Cows/Oxen,4,15,0,-1
57305,Cows/Oxen,3,10,0,-1
57307,Cows/Oxen,2,50,0,-1
57307,Buffaloes,2,50,0,-1
57308,Cows/Oxen,4,50,0,-1
57308,Buffaloes,2,50,0,-1
57310,Cows/Oxen,2,50,0,-1
57310,Buffaloes,2,50,0,-1
57312,Buffaloes,1,15,0,-1
57313,Cows/Oxen,2,10,0,-1
57319,Cows/Oxen,3,15,0,-1
57320,Cows/Oxen,3,5,0,-1
57321,Cows/Oxen,2,4,0,-1
57323,Goats,1,0,1,365
57325,Cows/Oxen,1,25,0,-1
57325,Goats,3,0,1,365
57327,Goats,5,0,1,365
57329,Goats,2,0,1,365
57333,Goats,1,0,1,365
57335,"Poultry (chickens, ducks, pigeon)",1,0,1,180
57337,Goats,2,0,1,365
57338,Goats,2,0,1,60
57344,Cows/Oxen,2,3,1,300
57344,Goats,1,3,1,120
57346,Goats,2,2,1,360
57350,Buffaloes,1,12,0,-1
57350,Goats,2,3,0,-1
57352,Buffaloes,2,10,0,-1
57352,Goats,2,3,0,-1
57353,Cows/Oxen,2,10,0,-1
57358,Goats,2,0,1,180
57360,Goats,2,0,1,120
57360,"Poultry (chickens, ducks, pigeon)",1,0,1,180
57362,"Poultry (chickens, ducks, pigeon)",3,0,1,180
57364,Goats,2,0,1,180
57365,Goats,2,0,1,365
57367,Goats,1,0,1,120
57368,Goats,3,0,1,120
57369,Goats,1,0,1,180
57371,Goats,2,0,1,180
57372,Buffaloes,1,10,0,-1
57372,Goats,3,0,1,365
57374,Goats,1,0,1,240
57376,Goats,3,0,1,365
57377,Goats,1,0,1,365
57380,Cows/Oxen,2,5,0,-1
57382,Goats,1,0,1,90
57383,Buffaloes,2,3,0,-1
57388,Goats,1,2,0,-1
57395,Buffaloes,1,0,1,365
57396,Goats,1,0,1,365
57397,Goats,2,0,1,365
57400,Buffaloes,1,10,0,-1
57401,Buffaloes,1,10,0,-1
57401,Goats,2,0,1,365
57402,Goats,1,0,1,365
57404,Goats,2,0,1,180
57405,Buffaloes,1,10,0,-1
57407,Goats,1,0,1,30
57407,"Poultry (chickens, ducks, pigeon)",2,0,1,60
57410,"Poultry (chickens, ducks, pigeon)",3,0,1,60
57413,Buffaloes,2,20,0,-1
57413,Goats,2,10,0,-1
57417,Goats,1,0,1,365
57417,"Poultry (chickens, ducks, pigeon)",1,0,1,365
57418,"Poultry (chickens, ducks, pigeon)",1,0,1,365
57420,Goats,2,0,1,365
57421,Goats,4,0,1,365
57422,Goats,1,0,1,365
57425,Goats,1,0,1,120
57429,Goats,2,0,1,365
57431,Goats,2,0,1,365
57432,Goats,1,0,1,210
57433,Goats,3,0,1,365
57433,"Poultry (chickens, ducks, pigeon)",1,0,1,365
57435,Goats,1,0,1,120
57435,"Poultry (chickens, ducks, pigeon)",2,0,1,240
57437,Goats,2,0,1,365
57438,Cows/Oxen,1,3,0,-1
57438,Goats,3,0,1,365
57439,Goats,1,0,1,90
57440,Buffaloes,1,3,0,-1
57440,Goats,3,0,1,365
57442,Goats,1,0,1,90
57442,"Poultry (chickens, ducks, pigeon)",1,0,1,90
57444,Goats,3,0,1,365
57448,Goats,1,0,1,365
57449,Goats,1,0,1,10
57450,Cows/Oxen,2,6,0,-1
57453,Cows/Oxen,1,20,0,-1
57454,Buffaloes,1,25,0,-1
57470,Goats,2,3,1,150
57471,Goats,2,0,1,365
57472,Goats,1,0,1,365
57474,Goats,1,2,1,180
57474,"Poultry (chickens, ducks, pigeon)",3,0,1,365
57475,Goats,1,0,1,365
57476,Goats,2,0,1,365
57477,Goats,2,2,1,150
57478,Buffaloes,2,3,0,-1
57479,Goats,2,0,1,365
57480,Goats,2,3,1,180
57481,Goats,2,0,1,365
57486,Goats,5,0,1,365
57488,Goats,1,2,1,365
57496,Goats,1,0,1,180
57508,Goats,1,0,1,180
57510,Goats,4,0,1,365
57511,Goats,3,0,1,365
57513,Goats,3,1,1,90
57514,Goats,1,0,1,365
57515,Buffaloes,2,2,0,-1
57516,Buffaloes,1,3,1,90
57517,Cows/Oxen,2,50,0,-1
57522,Buffaloes,2,15,0,-1
57522,Goats,1,15,0,-1
57523,Buffaloes,1,10,0,-1
57524,Buffaloes,2,7,0,-1
57524,Goats,2,0,1,365
57528,Goats,3,0,1,365
57529,Buffaloes,2,15,0,-1
57529,Goats,1,0,1,300
57531,Buffaloes,2,10,0,-1
57531,Goats,5,0,1,365
57533,Buffaloes,2,15,0,-1
57533,Goats,2,5,0,-1
57535,Buffaloes,2,7,0,-1
57536,Goats,2,0,1,365
57536,"Poultry (chickens, ducks, pigeon)",5,0,1,60
57537,Cows/Oxen,3,2,0,-1
57537,Goats,2,1,0,-1
57539,Goats,3,4,1,90
57544,Goats,5,2,1,180
57544,"Poultry (chickens, ducks, pigeon)",6,0,1,365
57546,Buffaloes,2,2,0,-1
57547,Cows/Oxen,2,3,0,-1
57547,Goats,4,2,1,180
57547,"Poultry (chickens, ducks, pigeon)",1,0,1,365
57548,Cows/Oxen,1,2,0,-1
57548,Goats,1,2,1,-1
57548,"Poultry (chickens, ducks, pigeon)",1,0,1,365
57551,"Poultry (chickens, ducks, pigeon)",4,0,1,365
57553,Cows/Oxen,2,500,0,-1
57554,Goats,1,0,1,365
57555,Goats,1,0,1,365
57556,Buffaloes,1,500,0,-1
57556,Goats,3,0,1,365
57557,Goats,1,0,1,365
57558,Goats,1,0,1,365
57559,Goats,1,0,1,365
57561,Goats,1,0,1,365
57563,Goats,1,0,1,365
57563,"Poultry (chickens, ducks, pigeon)",2,0,1,365
57565,Cows/Oxen,1,10,0,-1
57567,Goats,1,0,1,365
57570,Goats,2,0,1,365
57572,Goats,2,0,1,365
57574,Goats,2,0,1,365
57576,Goats,1,0,1,365
57578,Cows/Oxen,2,25,0,-1
57579,Goats,2,0,1,365
57580,Goats,3,0,1,365
57583,Goats,3,0,1,365
57584,Cows/Oxen,1,5,0,-1
57584,Buffaloes,1,5,0,-1
57585,Cows/Oxen,3,5,1,120
57585,Goats,1,0,1,365
57586,Cows/Oxen,2,8,0,-1
57588,Goats,3,0,1,365
57589,Goats,6,4,0,-1
57595,Buffaloes,1,10,0,-1
57597,Goats,1,4,1,120
57598,Goats,1,2,1,100
57599,"Poultry (chickens, ducks, pigeon)",4,6,0,-1
57601,Cows/Oxen,2,5,0,-1
57603,Buffaloes,2,3,0,-1
57606,Cows/Oxen,2,5,1,180
57606,Goats,2,2,1,240
57607,Buffaloes,2,5,0,-1
57609,Cows/Oxen,3,68,0,-1
57610,Cows/Oxen,1,4,0,-1
57610,Goats,2,2,1,365
57611,Buffaloes,2,4,0,-1
57612,Cows/Oxen,1,3,0,-1
57618,Buffaloes,1,4,0,-1
57620,Goats,1,2,0,-1
57621,Buffaloes,1,6,0,-1
57623,"Poultry (chickens, ducks, pigeon)",1,2,1,200
57624,Buffaloes,1,70,0,-1
57627,Cows/Oxen,1,60,1,150
57629,Cows/Oxen,2,10,0,-1
57632,Cows/Oxen,2,5,0,-1
57634,Cows/Oxen,2,5,1,160
57635,Cows/Oxen,2,6,1,160
57636,Cows/Oxen,2,2,0,-1
57636,Goats,2,2,0,-1
57637,Goats,2,0,1,365
57638,Goats,11,0,1,365
57639,Goats,6,2,1,365
57641,Cows/Oxen,2,8,0,-1
57643,"Poultry (chickens, ducks, pigeon)",2,0,1,365
57644,Goats,1,0,1,365
57646,Cows/Oxen,3,3,0,-1
57646,Goats,4,0,1,365
57647,Goats,4,0,1,365
57650,Goats,2,0,1,120
57652,Buffaloes,1,15,0,-1
57652,Goats,2,0,1,180
57652,"Poultry (chickens, ducks, pigeon)",2,0,1,365
57653,Goats,2,0,1,365
57653,"Poultry (chickens, ducks, pigeon)",2,0,1,180
57655,Goats,5,0,1,365
57655,"Poultry (chickens, ducks, pigeon)",2,0,1,365
57658,Goats,2,1,1,90
57658,"Poultry (chickens, ducks, pigeon)",1,0,1,30
57659,Goats,2,0,1,365
57661,Cows/Oxen,1,5,0,-1
57662,Goats,1,2,0,-1
57664,Buffaloes,2,5,0,-1
57665,Cows/Oxen,2,20,0,-1
57667,Cows/Oxen,3,3,0,-1
57668,Cows/Oxen,1,1,1,90
57668,Goats,3,0,1,365
57669,Goats,3,0,1,365
57670,Buffaloes,3,0,1,365
57671,Goats,2,0,1,65
57673,"Poultry (chickens, ducks, pigeon)",2,0,1,365
57675,Goats,5,0,1,365
57675,"Poultry (chickens, ducks, pigeon)",3,0,1,365
57679,Cows/Oxen,2,2,1,365
57679,Goats,3,0,1,365
57681,Goats,3,0,1,365
57682,Goats,2,0,1,365
57685,Goats,1,0,1,365
57686,Cows/Oxen,3,10,0,-1
57686,Goats,4,0,1,365
57687,Goats,1,1,0,-1
57688,Goats,6,5,0,-1
57691,Cows/Oxen,1,2,0,-1
57691,Goats,5,0,1,365
57691,"Poultry (chickens, ducks, pigeon)",2,0,1,365
57692,Cows/Oxen,2,5,0,-1
57692,Buffaloes,2,5,0,-1
57697,Cows/Oxen,1,7,0,-1
57698,Cows/Oxen,2,3,0,-1
57698,Goats,3,0,1,365
57699,Buffaloes,1,3,0,-1
57701,Cows/Oxen,1,1,0,-1
57701,"Poultry (chickens, ducks, pigeon)",30,1,0,-1
57704,Buffaloes,2,10,0,-1
57704,Goats,7,5,0,-1
57707,Cows/Oxen,2,10,0,-1
57707,Goats,2,0,1,365
57708,Goats,2,0,1,180
57710,Goats,4,0,1,365
57711,Goats,3,0,1,365
57713,Goats,2,0,1,200
57714,Goats,2,0,1,90
57715,Buffaloes,2,10,0,-1
57716,Goats,2,0,1,120
57717,Goats,5,0,1,365
57720,Goats,1,3,0,-1
57723,Cows/Oxen,2,10,0,-1
57723,Goats,2,0,1,365
57725,Goats,1,0,1,365
57728,Goats,1,0,1,365
57731,Goats,1,0,1,365
57732,Goats,3,0,1,365
57734,Goats,3,0,1,365
57735,Goats,3,0,1,365
57736,Cows/Oxen,3,8,0,-1
57736,Goats,3,0,1,365
57737,Goats,2,0,1,365
57738,Buffaloes,1,10,0,-1
57738,Goats,2,10,0,-1
57744,Cows/Oxen,1,10,0,-1
57746,Goats,4,2,0,-1
57749,Cows/Oxen,1,5,0,-1
57749,Goats,1,5,0,-1
57750,Goats,2,3,0,-1
57752,Cows/Oxen,2,3,0,-1
57752,Goats,3,0,1,365
57753,Cows/Oxen,2,1,0,-1
57753,Goats,2,1,0,-1
57755,Goats,1,0,1,365
57756,Goats,3,2,0,-1
57757,Cows/Oxen,3,2,0,-1
57761,Cows/Oxen,2,2,0,-1
57763,Goats,2,0,1,365
57765,Goats,3,0,1,365
57766,Goats,3,0,1,365
57768,Goats,3,0,1,365
57769,Goats,3,0,1,365
57770,Goats,2,0,1,365
57771,Cows/Oxen,3,3,0,-1
57771,Goats,3,0,1,365
57773,Cows/Oxen,1,5,0,-1
57773,Goats,1,0,1,365
57779,Goats,4,0,1,365
57780,Goats,1,0,1,365
57781,Goats,2,0,1,365
57782,Goats,4,0,1,365
57784,Goats,1,0,1,365
57786,Goats,1,0,1,365
57789,Goats,2,0,1,365
57794,Goats,2,0,1,365
57794,"Poultry (chickens, ducks, pigeon)",1,0,1,365
57795,Goats,3,0,1,365
57795,"Poultry (chickens, ducks, pigeon)",1,0,1,365
57798,Cows/Oxen,1,2,0,-1
57798,Buffaloes,1,2,0,-1
57798,Goats,3,0,1,365
57800,Cows/Oxen,1,0,0,-1
57800,Goats,1,0,0,-1
57804,Goats,3,0,1,365
57804,"Poultry (chickens, ducks, pigeon)",2,0,1,365
57806,Goats,1,0,1,365
57814,Cows/Oxen,1,5,0,-1
57817,"Poultry (chickens, ducks, pigeon)",2,0,1,365
57818,Buffaloes,1,2,0,-1
57819,Cows/Oxen,1,3,1,90
57821,Buffaloes,2,7,0,-1
57822,Buffaloes,2,50,0,-1
57823,Buffaloes,2,10,0,-1
57823,Goats,3,0,1,90
57824,Buffaloes,1,10,0,-1
57825,Buffaloes,2,25,0,-1
57825,Goats,2,0,1,365
57826,Buffaloes,2,25,0,-1
57827,Buffaloes,2,15,0,-1
57829,Buffaloes,2,0,0,-1
57830,Buffaloes,2,30,0,-1
57831,Buffaloes,2,40,0,-1
57832,Goats,1,0,1,60
57833,Goats,2,10,1,180
57836,Cows/Oxen,2,5,0,-1
57838,Goats,2,0,1,365
57841,Goats,1,0,1,365
57843,Goats,1,0,1,365
57845,Goats,4,0,1,365
57849,Goats,2,0,1,365
57850,Goats,2,0,1,365
57851,Cows/Oxen,2,10,0,-1
57851,Buffaloes,1,10,0,-1
57852,Goats,1,0,1,365
57853,Goats,4,0,1,240
57854,Buffaloes,3,5,0,-1
57859,Buffaloes,1,10,0,-1
57861,Cows/Oxen,2,50,0,-1
57861,Buffaloes,2,50,0,-1
57867,Buffaloes,1,3,0,-1
57870,Cows/Oxen,1,100,0,-1
57873,Cows/Oxen,3,10,0,-1
57874,Cows/Oxen,2,10,0,-1
57875,Goats,3,0,1,365
57875,"Poultry (chickens, ducks, pigeon)",1,0,1,365
57876,Buffaloes,3,100,0,-1
57878,Buffaloes,2,100,0,-1
57887,Buffaloes,1,15,0,-1
57888,Cows/Oxen,2,60,0,-1
57892,Cows/Oxen,1,1,0,-1
57893,Cows/Oxen,5,6,0,-1
57895,Cows/Oxen,3,4,0,-1
57895,Buffaloes,1,6,0,-1
57900,Cows/Oxen,1,6,0,-1
57903,Cows/Oxen,1,6,0,-1
57904,Cows/Oxen,1,4,0,-1
57905,Cows/Oxen,4,3,0,-1
57906,Dogs,1,0,1,200
57907,Cows/Oxen,4,2,0,-1
57913,Cows/Oxen,1,4,0,-1
57916,Cows/Oxen,1,3,0,-1
57916,Buffaloes,1,3,0,-1
57920,Goats,2,3,1,90
57921,Goats,2,3,1,90
57924,Goats,1,0,1,365
57925,Cows/Oxen,2,5,0,-1
57926,Buffaloes,2,10,0,-1
57927,Buffaloes,2,10,0,-1
57932,Buffaloes,2,18,0,-1
57933,Buffaloes,4,15,0,-1
57934,Buffaloes,2,100,0,-1
57935,Buffaloes,4,100,0,-1
57936,Buffaloes,2,20,0,-1
57940,Cows/Oxen,2,500,0,-1
57940,Buffaloes,2,500,0,-1
57943,Cows/Oxen,2,6,0,-1
57944,Buffaloes,4,7,0,-1
57947,Buffaloes,2,10,0,-1
57948,Cows/Oxen,2,10,0,-1
57948,Buffaloes,1,10,0,-1
57950,Cows/Oxen,2,10,0,-1
57950,Buffaloes,1,11,0,-1
57962,Dogs,1,0,1,365
57963,Cows/Oxen,2,15,0,-1
57969,Cows/Oxen,2,5,0,-1
57971,Buffaloes,1,5,0,-1
57971,Goats,2,0,1,365
57972,Cows/Oxen,2,8,0,-1
57972,Buffaloes,2,8,0,-1
57974,Cows/Oxen,1,5,0,-1
57974,Goats,1,0,1,365
57975,Cows/Oxen,1,2,0,-1
57976,Cows/Oxen,1,5,0,-1
57976,Buffaloes,1,5,0,-1
57977,Cows/Oxen,1,50,0,-1
57978,Cows/Oxen,1,10,0,-1
57978,Buffaloes,1,10,0,-1
57979,"Poultry (chickens, ducks, pigeon)",1,200,0,-1
57980,Buffaloes,2,5,0,-1
57981,Cows/Oxen,1,70,0,-1
57982,Buffaloes,1,200,0,-1
57983,Cows/Oxen,2,35,0,-1
57984,Cows/Oxen,2,35,0,-1
57986,Cows/Oxen,1,50,0,-1
57987,Cows/Oxen,1,55,0,-1
57989,Buffaloes,1,40,0,-1
57990,Goats,4,0,0,365
57990,"Poultry (chickens, ducks, pigeon)",1,0,0,365
57991,Goats,2,3,0,-1
57992,Goats,4,0,1,365
57993,Goats,1,0,1,365
57997,Buffaloes,1,1,0,-1
57997,Goats,2,2,0,-1
57997,"Poultry (chickens, ducks, pigeon)",2,0,1,150
57998,Goats,2,0,1,365
57999,Goats,4,0,1,365
58000,Goats,1,0,1,365
58002,Buffaloes,1,2,0,-1
58002,Goats,2,0,1,365
58002,"Poultry (chickens, ducks, pigeon)",1,0,1,365
58003,Buffaloes,2,2,0,-1
58003,Goats,3,0,0,365
58004,Buffaloes,2,5,0,-1
58005,Goats,4,0,1,365
58005,"Poultry (chickens, ducks, pigeon)",1,0,1,365
58006,Goats,6,0,1,365
58006,"Poultry (chickens, ducks, pigeon)",3,0,1,365
58008,Buffaloes,1,8,0,-1
58009,Buffaloes,2,5,0,-1
58009,Goats,2,0,1,365
58009,"Poultry (chickens, ducks, pigeon)",1,0,1,365
58010,Buffaloes,1,15,0,-1
58013,Goats,1,0,1,365
58014,Buffaloes,1,50,0,-1
58015,Buffaloes,1,5,0,-1
58015,Goats,6,0,1,365
58016,Goats,1,0,1,365
58017,Buffaloes,1,5,0,-1
58017,Goats,3,0,1,365
58020,Goats,1,0,1,365
58021,Buffaloes,1,5,0,-1
58021,Goats,3,5,0,-1
58023,Buffaloes,6,3,0,-1
58023,Goats,2,3,0,-1
58025,Cows/Oxen,2,10,0,-1
58027,Cows/Oxen,4,100,0,-1
58029,Cows/Oxen,2,150,0,-1
58029,Goats,5,0,1,365
58030,Goats,3,0,1,365
58032,Buffaloes,1,5,0,-1
58048,Cows/Oxen,4,10,0,-1
58048,Buffaloes,4,12,0,-1
58056,Cows/Oxen,2,12,0,-1
58056,Buffaloes,1,12,0,-1
58059,Buffaloes,2,20,0,-1
58062,Buffaloes,1,5,0,-1
58063,Dogs,1,0,1,365
58066,Buffaloes,2,15,0,-1
58069,Cows/Oxen,1,30,0,-1
58070,Cows/Oxen,2,7,0,-1
58071,Cows/Oxen,2,10,0,-1
58074,Cows/Oxen,2,5,0,-1
58075,Cows/Oxen,2,10,0,-1
58079,Cows/Oxen,2,5,0,-1
58080,Goats,3,3,0,-1
58081,Cows/Oxen,2,100,0,-1
58081,Goats,2,5,0,-1
58082,Goats,3,0,1,365
58085,Cows/Oxen,1,15,0,-1
58085,Goats,2,0,1,180
58086,Goats,1,0,1,365
58086,Dogs,1,0,1,365
58088,Goats,2,0,1,180
58089,Goats,2,0,1,120
58090,Cows/Oxen,2,10,0,-1
58090,Goats,2,0,1,365
58091,Cows/Oxen,1,10,0,-1
58092,Cows/Oxen,2,2,0,-1
58092,Goats,1,2,0,-1
58093,Goats,2,0,1,365
58097,Cows/Oxen,2,12,0,-1
58097,Goats,1,12,0,-1
58098,Cows/Oxen,2,15,0,-1
58100,Cows/Oxen,2,12,0,-1
58100,Goats,2,0,1,365
58103,Buffaloes,2,20,0,-1
58103,Goats,6,20,0,-1
58104,Cows/Oxen,1,20,0,-1
58105,Goats,3,3,1,180
58106,Cows/Oxen,2,3,0,-1
58108,Cows/Oxen,2,20,0,-1
58113,Cows/Oxen,1,50,0,-1
58118,Cows/Oxen,2,6,0,-1
58119,Cows/Oxen,3,12,0,-1
58119,Buffaloes,1,12,0,-1
58121,Buffaloes,1,60,0,-1
58123,Cows/Oxen,2,7,0,-1
58123,Buffaloes,2,7,0,-1
58124,Cows/Oxen,3,7,0,-1
58129,Cows/Oxen,2,5,0,-1
58134,Cows/Oxen,2,5,0,-1
58136,Cows/Oxen,1,5,0,-1
58137,Dogs,1,0,1,365
58140,Cows/Oxen,1,5,0,-1
58141,Goats,1,0,1,365
58144,Cows/Oxen,1,35,0,-1
58147,Cows/Oxen,1,15,0,-1
58148,Cows/Oxen,3,7,0,-1
58149,Cows/Oxen,2,5,0,-1
58151,Goats,3,0,1,365
58154,Cows/Oxen,2,6,0,-1
58154,Buffaloes,1,6,0,-1
58156,Cows/Oxen,4,12,0,-1
58158,Cows/Oxen,1,10,0,-1
58159,Cows/Oxen,2,10,0,-1
58159,Goats,5,0,1,365
58160,Cows/Oxen,2,10,0,-1
58162,Buffaloes,2,50,0,-1
58163,Buffaloes,1,5,1,90
58163,Goats,2,0,1,365
58164,Goats,3,0,1,365
58165,Goats,1,0,1,365
58167,Goats,1,0,1,365
58167,"Poultry (chickens, ducks, pigeon)",3,2,1,365
58169,Cows/Oxen,1,5,0,-1
58169,Buffaloes,2,5,0,-1
58170,Cows/Oxen,2,5,0,-1
58173,Buffaloes,2,5,0,-1
58174,Cows/Oxen,1,10,0,-1
58175,Cows/Oxen,1,10,0,-1
58177,Cows/Oxen,2,10,0,-1
58177,Buffaloes,3,12,0,-1
58179,Cows/Oxen,2,500,0,-1
58180,Cows/Oxen,1,600,0,-1
58180,Buffaloes,2,600,0,-1
58181,Buffaloes,1,600,0,-1
58185,Cows/Oxen,2,5,0,-1
58191,Cows/Oxen,2,15,0,-1
58194,Cows/Oxen,1,3,0,-1
58194,Buffaloes,2,3,0,-1
58198,Buffaloes,2,2,0,-1
